"","schlcode","enrollment","classize","avgmath","avgverb","disadv"
"1038",41277,80,33,59.9700012207031,66.4300003051758,11
"1039",41282,64,30,59.3199996948242,65.4300003051758,14
"1040",41282,64,34,55.3600006103516,67.6399993896484,14
"1041",41284,109,36,69.370002746582,72.1699981689453,8
"1042",41284,109,37,67.0800018310547,67.2699966430664,8
"1043",41284,109,36,62.939998626709,68.0299987792969,8
"1044",41285,74,37,61.060001373291,58.939998626709,21
"1045",41285,74,37,59.6399993896484,64,21
"1046",41287,111,37,73.1699981689453,79.9700012207031,18
"1047",41287,111,37,74.3300018310547,80.9700012207031,18
"1048",41287,111,37,59.731819152832,73.0609359741211,18
"1049",41288,37,37,60.4700012207031,63.6500015258789,7
"1050",41289,39,14,37.5800018310547,46.6699981689453,44
"1051",41289,39,25,45.9563636779785,47.1800003051758,44
"1052",41290,79,25,69.9599990844727,80.0400009155273,3
"1053",41290,79,29,77.4599990844727,76.25,3
"1054",41290,79,25,74.1791305541992,77.9130401611328,3
"1055",41293,100,34,79.0999984741211,75.8899993896484,2
"1056",41293,100,34,82.9300003051758,77.5899963378906,2
"1057",41293,100,32,81.8099975585938,81.629997253418,2
"1058",41294,57,31,69.0800018310547,75.9599990844727,7
"1059",41294,57,26,65.6699981689453,80.379997253418,7
"1060",41296,47,24,71.379997253418,67.5800018310547,33
"1061",41296,47,23,72.7831573486328,70.7936859130859,33
"1062",41298,160,40,81.7099990844727,76.2900009155273,8
"1063",41298,160,40,76.7699966430664,76.1800003051758,8
"1064",41298,160,40,73.8899993896484,74.8300018310547,8
"1065",41298,160,40,79.4089736938477,72.6910552978516,8
"1066",41303,94,31,65.7399978637695,73.1500015258789,14
"1067",41303,94,32,68.8300018310547,77.4599990844727,14
"1068",41303,94,31,69.5807723999023,74.6503829956055,14
"1069",41304,41,21,69.2799987792969,75.4300003051758,15
"1070",41305,19,19,85.9400024414062,84.2799987792969,44
"1071",41306,31,31,50,58,40
"1072",41308,70,26,69.3000030517578,77.5199966430664,9
"1073",41308,70,27,66.4300003051758,69.1999969482422,9
"1074",41315,32,20,57.810001373291,62.2900009155273,38
"1075",41316,46,23,67.9599990844727,53.189998626709,20
"1076",41316,46,23,56,54.6500015258789,20
"1077",41319,142,35,77.25,82.879997253418,3
"1078",41319,142,33,71.2600021362305,76.370002746582,3
"1079",41319,142,37,80.5999984741211,80.2900009155273,3
"1080",41319,142,37,67.0599975585938,76.0299987792969,3
"1081",41324,53,27,47.4500007629395,46.8600006103516,31
"1082",41324,53,26,46.5499992370605,41.0038108825684,31
"1083",41325,99,29,62.189998626709,60.7799987792969,17
"1084",41325,99,29,68.0400009155273,68.6100006103516,17
"1085",41325,99,29,64.629997253418,73.1429977416992,17
"1086",41326,53,27,64.6900024414062,66.629997253418,47
"1087",41326,53,26,58.6800003051758,59.1500015258789,47
"1088",41327,55,27,72.4400024414062,73.1600036621094,16
"1089",41327,55,28,54.2592582702637,67.0740737915039,16
"1090",41329,137,33,80.2099990844727,83.6399993896484,4
"1091",41329,137,32,74.7099990844727,77.6800003051758,4
"1092",41329,137,34,81.4100036621094,81.2099990844727,4
"1093",41329,137,30,79.5407180786133,85.4982147216797,4
"1094",41330,109,36,77.620002746582,78.2099990844727,8
"1095",41330,109,38,66.0800018310547,67.370002746582,8
"1096",41330,109,35,63.4812126159668,70.9333343505859,8
"1097",41335,81,41,77.3399963378906,81.9199981689453,3
"1098",41335,81,40,67.5400009155273,78.2399978637695,3
"1099",41336,21,21,75,81,3
"1100",41338,38,26,27.6900005340576,34.7999992370605,46
"1101",41339,50,27,70.9199981689453,76.379997253418,16
"1102",41339,50,23,73.3000030517578,79.7699966430664,16
"1103",41340,117,38,74.8300018310547,82.7200012207031,4
"1104",41340,117,37,70.9000015258789,78.5500030517578,4
"1105",41340,117,36,69.6999969482422,75.1999969482422,4
"1106",41342,79,40,84.379997253418,82.4499969482422,9
"1107",41342,79,39,77.7600021362305,78.0299987792969,9
"1108",41343,98,35,70.0999984741211,80.2799987792969,6
"1109",41343,98,30,65.6699981689453,76.1699981689453,6
"1110",41343,98,33,65.0673370361328,77.2600021362305,6
"1111",41344,71,33,87.7900009155273,87.5500030517578,0
"1112",41344,71,38,86.5500030517578,86.2600021362305,0
"1113",41345,113,39,71.4599990844727,73.2600021362305,4
"1114",41345,113,36,68.3099975585938,74.2300033569336,4
"1115",41345,113,38,77.5400009155273,75.0800018310547,4
"1116",41346,80,40,87.0199966430664,81.8300018310547,5
"1117",41346,80,40,84.9276885986328,78.0761566162109,5
"1118",41347,96,31,75.4700012207031,75.3000030517578,5
"1119",41347,96,32,73.379997253418,75.3099975585938,5
"1120",41347,96,33,82.0543746948242,77.3462524414062,5
"1121",41348,172,35,74.3199996948242,86.6399993896484,8
"1122",41348,172,35,66.1900024414062,80.9000015258789,8
"1123",41348,172,34,66.1699981689453,82,8
"1124",41348,172,34,72.25,87.879997253418,8
"1125",41348,172,34,65.8970336914062,82.3711090087891,8
"1126",41362,62,30,76.8499984741211,83.8099975585938,4
"1127",41362,62,25,62.7900009155273,82.5,4
"1128",41363,107,37,74.3099975585938,79.7200012207031,8
"1129",41363,107,35,71.3099975585938,76.4700012207031,8
"1130",41363,107,35,76.7399978637695,85.4599990844727,8
"1131",41364,120,36,80.2300033569336,80.3300018310547,4
"1132",41364,120,36,78.1800003051758,74.5299987792969,4
"1133",41364,120,37,67.7200012207031,75.8600006103516,4
"1134",41365,47,36,64,67,43
"1135",41366,84,37,76.4100036621094,79.5,8
"1136",41366,84,36,71.379997253418,75.7099990844727,8
"1137",41367,127,31,71.1800003051758,82.4300003051758,3
"1138",41367,127,33,78.7699966430664,82.7300033569336,3
"1139",41367,127,29,80.120002746582,82.3600006103516,3
"1140",41367,127,34,81.6600036621094,83.9000015258789,3
"1141",41368,84,37,71.2399978637695,77.1900024414062,16
"1142",41368,84,36,73.2399978637695,75.1900024414062,16
"1143",41369,122,31,73.75,80.6399993896484,4
"1144",41369,122,30,79.4100036621094,85.5299987792969,4
"1145",41369,122,34,78.0017166137695,82.9697113037109,4
"1146",41370,30,30,75.5699996948242,83.1100006103516,4
"1147",41371,39,39,73.3099975585938,79.6399993896484,5
"1148",41381,66,33,66.5599975585938,62.3800010681152,30
"1149",41381,66,33,53.5,63.7700004577637,30
"1150",41382,121,40,68.3199996948242,72.9100036621094,9
"1151",41382,121,41,68.4400024414062,74.4400024414062,9
"1152",41382,121,40,70.2588882446289,74.5440521240234,9
"1153",41383,177,35,80.4499969482422,77.3899993896484,2
"1154",41383,177,36,81.6900024414062,80.0599975585938,2
"1155",41383,177,36,77.6900024414062,79.3399963378906,2
"1156",41383,177,34,77.5500030517578,74.7300033569336,2
"1157",41383,177,36,72.5800018310547,79.9700012207031,2
"1158",41384,78,32,76,81.1500015258789,5
"1159",41385,160,40,75.8499984741211,75.0500030517578,6
"1160",41385,160,40,71.0299987792969,78.8000030517578,6
"1161",41385,160,40,72.1500015258789,78.5999984741211,6
"1162",41385,160,40,72.4100036621094,78.620002746582,6
"1163",41390,120,36,83.0299987792969,82.6900024414062,3
"1164",41390,120,39,83.25,83.4499969482422,3
"1165",41390,120,35,86.1169204711914,82.8450012207031,3
"1166",41391,113,36,68.8300018310547,75.3300018310547,5
"1167",41391,113,38,70.0800018310547,76.5800018310547,5
"1168",41391,113,39,74.0899963378906,79.0899963378906,5
"1169",41392,56,26,54.9099998474121,57.4500007629395,25
"1170",41392,56,30,64.3899993896484,67.2699966430664,25
"1171",41394,60,30,76.8499984741211,83.2600021362305,3
"1172",41394,60,30,79.1089248657227,78.8207168579102,3
"1173",41397,31,31,82.2799987792969,84.2300033569336,0
"1174",41398,35,35,59.689998626709,74.7200012207031,8
"1175",41399,68,30,74.8600006103516,79.9000015258789,32
"1176",41399,68,28,74.4599990844727,78.3899993896484,32
"1177",41400,94,30,64.370002746582,71.5,3
"1178",41400,94,31,68.7900009155273,78.7799987792969,3
"1179",41400,94,33,73.6770935058594,80.8980026245117,3
"1180",41402,120,36,65.6800003051758,75.7900009155273,4
"1181",41402,120,37,71.5800018310547,77.1500015258789,4
"1182",41402,120,39,78.0968399047852,80.8721084594727,4
"1183",41403,21,21,76.0999984741211,76.25,14
"1184",41406,85,37,55.9700012207031,60.6199989318848,26
"1185",41406,85,36,53.0800018310547,58.7299995422363,26
"1186",41407,153,40,74.6100006103516,81.9700012207031,1
"1187",41407,153,36,68.4700012207031,79.3899993896484,1
"1188",41407,153,39,66.5699996948242,73.5299987792969,1
"1189",41407,153,38,70.1945724487305,76.8241195678711,1
"1190",41408,73,37,67.2099990844727,70.620002746582,15
"1191",41408,73,36,64.903434753418,69.4381256103516,15
"1192",41409,117,38,82.4499969482422,80.1100006103516,2
"1193",41409,117,34,86.0699996948242,82.4100036621094,2
"1194",41409,117,35,79.879997253418,82.9400024414062,2
"1195",41411,29,29,62.7000007629395,75.5199966430664,32
"1196",41413,96,32,67.879997253418,65.8099975585938,12
"1197",41413,96,33,69.5299987792969,76.629997253418,12
"1198",41413,96,31,66.5445175170898,70.5458068847656,12
"1199",41415,63,34,76.879997253418,77.5199966430664,4
"1200",41415,63,29,71.370002746582,74.9300003051758,4
"1201",41417,79,40,60.2200012207031,68.1900024414062,10
"1202",41417,79,39,68.2525024414062,78.411247253418,10
"1203",41418,60,30,76.8199996948242,82.7099990844727,5
"1204",41419,34,34,58.810001373291,71.6500015258789,6
"1205",41420,104,35,68.3300018310547,72.5199966430664,15
"1206",41420,104,34,71.2900009155273,68.5,15
"1207",41420,104,35,70.6354522705078,72.1781845092773,15
"1208",41421,23,23,42.3199996948242,51.2299995422363,66
"1209",41423,102,34,76.5699996948242,80.4000015258789,7
"1210",41423,102,37,79.8099975585938,85.6100006103516,7
"1211",41423,102,33,74.6061325073242,79.9383850097656,7
"1212",41424,55,28,73.1399993896484,72.9100036621094,7
"1213",41424,55,27,62.7299995422363,77.0899963378906,7
"1214",41425,116,35,65.6100006103516,70.5899963378906,6
"1215",41425,116,36,70.3099975585938,76.3099975585938,6
"1216",41425,116,35,65.5199966430664,76.6600036621094,6
"1217",41426,105,31,77,81.8099975585938,5
"1218",41426,105,27,77.870002746582,84.0999984741211,5
"1219",41426,105,31,81.8300018310547,84.0999984741211,5
"1220",41427,51,24,57.3300018310547,61.9500007629395,25
"1221",41427,51,27,52.5686950683594,62.0456504821777,25
"1222",41431,96,32,73.6500015258789,83.4800033569336,1
"1223",41431,96,33,78.1900024414062,78.5199966430664,1
"1224",41431,96,31,64.4700012207031,76.7699966430664,1
"1225",41432,69,33,74.6699981689453,77.370002746582,16
"1226",41432,69,36,68.7900009155273,73.9400024414062,16
"1227",41433,76,37,85.870002746582,77.379997253418,3
"1228",41433,76,39,79.3899993896484,77.1500015258789,3
"1229",41434,116,39,59.7099990844727,73.7399978637695,4
"1230",41434,116,40,56.3199996948242,66.6800003051758,4
"1231",41434,116,37,62.2999992370605,72.6100006103516,4
"1232",41435,111,31,79.5500030517578,79.7099990844727,1
"1233",41435,111,36,72.1699981689453,77.5699996948242,1
"1234",41435,111,32,76.129997253418,86.1600036621094,1
"1235",41436,120,39,79.9700012207031,80.4300003051758,3
"1236",41436,120,41,74.2399978637695,75.3199996948242,3
"1237",41436,120,40,72.1600036621094,77.6800003051758,3
"1238",41437,61,31,74.1399993896484,77.0299987792969,3
"1239",41437,61,30,73.7200012207031,79.5500030517578,3
"1240",41440,80,40,65.4199981689453,77.4199981689453,2
"1241",41440,80,40,73.2200012207031,79.5500030517578,2
"1242",41441,86,38,58.5699996948242,68.4899978637695,1
"1243",41441,86,38,69.1800003051758,78.3499984741211,1
"1244",41442,76,34,60.9199981689453,70.5800018310547,13
"1245",41442,76,33,79.4431991577148,82.7104797363281,13
"1246",41443,97,32,62.3800010681152,76.4599990844727,5
"1247",41443,97,33,61.5200004577637,69.6900024414062,5
"1248",41443,97,32,67.9633331298828,72.9703369140625,5
"1249",41444,65,34,82.9400024414062,84,1
"1250",41444,65,31,77.7900009155273,75.3199996948242,1
"1251",41445,208,35,72.5999984741211,80.6900024414062,13
"1252",41445,208,35,75.4199981689453,80.2699966430664,13
"1253",41445,208,35,67.4100036621094,83.7099990844727,13
"1254",41445,208,34,67.4199981689453,79.6100006103516,13
"1255",41445,208,33,70.1900024414062,82.3399963378906,13
"1256",41445,208,36,67.0022201538086,79.7200012207031,13
"1257",41447,32,32,79,83.5,0
"1258",41448,73,33,63.9599990844727,70.629997253418,8
"1259",41448,73,32,64.6100006103516,69.6800003051758,8
"1260",41449,41,41,73.2699966430664,78.7200012207031,13
"1261",41450,95,29,87.6399993896484,83.379997253418,1
"1262",41450,95,32,78.9400024414062,82.9000015258789,1
"1263",41450,95,34,82.7399978637695,83.4700012207031,1
"1264",41452,114,26,61.8400001525879,71.0400009155273,30
"1265",41452,114,27,67.6100006103516,74.5,30
"1266",41452,114,30,58.3499984741211,62.9300003051758,30
"1267",41456,38,38,81.8099975585938,81.5100021362305,6
"1268",41457,70,36,73.7300033569336,76,7
"1269",41457,70,34,77.7099990844727,77.879997253418,7
"1270",41458,72,36,52.7099990844727,72.120002746582,6
"1271",41458,72,36,55.2900009155273,77.2099990844727,6
"1272",41462,20,20,66.3300018310547,77.4800033569336,4
"1273",41468,44,22,87.6699981689453,80.5699996948242,4
"1274",41468,44,22,79.1399993896484,80.3199996948242,4
"1275",51002,170,31,48.6500015258789,60.6500015258789,17
"1276",51002,170,32,59.2700004577637,62.4700012207031,17
"1277",51002,170,30,51.7299995422363,54.9599990844727,17
"1278",51002,170,33,62.8300018310547,64.629997253418,17
"1279",51002,170,33,65.7300033569336,68.870002746582,17
"1280",51004,61,31,60.6399993896484,65.2099990844727,33
"1281",51004,61,30,57.2099990844727,57.9300003051758,33
"1282",51005,94,30,54.0999984741211,59.0999984741211,31
"1283",51005,94,30,63.3400001525879,69.2799987792969,31
"1284",51005,94,34,50.8046684265137,60.8293342590332,31
"1285",51006,36,16,47.939998626709,54.0699996948242,25
"1286",51006,36,20,38.75,51,25
"1287",51007,87,37,67.5999984741211,79.3399963378906,7
"1288",51007,87,37,67.4300003051758,75.9499969482422,7
"1289",51009,17,17,63,67,11
"1290",51010,51,26,54.7799987792969,64.9199981689453,27
"1291",51010,51,26,54.5400009155273,67.7900009155273,27
"1292",51011,52,28,62.4500007629395,67.1100006103516,18
"1293",51011,52,24,65.954345703125,64.6486968994141,18
"1294",51012,28,28,62.0699996948242,71.5,7
"1295",51014,24,24,51.4799995422363,68.879997253418,19
"1296",51015,46,21,60.7599983215332,59.5900001525879,34
"1297",51015,46,16,61.310001373291,65.6900024414062,34
"1298",51016,70,35,60.7900009155273,76.6399993896484,10
"1299",51016,70,35,66.6100006103516,81.2600021362305,10
"1300",51018,22,22,32.0499992370605,49.3300018310547,52
"1301",51019,55,25,85.1699981689453,84.9000015258789,2
"1302",51019,55,30,73.9199981689453,80.129997253418,2
"1303",51020,37,15,39.8899993896484,54.6699981689453,34
"1304",51020,37,22,55.9995002746582,63.998420715332,34
"1305",51021,145,38,70.3199996948242,75.5699996948242,9
"1306",51021,145,37,74.3600006103516,75.3300018310547,9
"1307",51021,145,36,66.7200012207031,67.629997253418,9
"1308",51021,145,34,72.9680023193359,78.1999969482422,9
"1309",51022,73,26,55.1599998474121,67.8000030517578,34
"1310",51022,73,23,48,62.189998626709,34
"1311",51023,111,36,54.0299987792969,68.8199996948242,10
"1312",51023,111,37,56.4000015258789,70.6900024414062,10
"1313",51023,111,38,56.9199981689453,66.0899963378906,10
"1314",51025,115,38,61.6699981689453,71.2699966430664,17
"1315",51025,115,39,64.620002746582,71.879997253418,17
"1316",51025,115,38,61.4500007629395,69.879997253418,17
"1317",51026,51,26,56.8199996948242,68.9400024414062,18
"1318",51026,51,25,56.060001373291,60.7099990844727,18
"1319",51027,53,26,47.0900001525879,62,42
"1320",51027,53,27,49.3699989318848,63.2999992370605,42
"1321",51028,57,29,54.4599990844727,69.4800033569336,18
"1322",51028,57,28,62.6699981689453,74.7300033569336,18
"1323",51031,80,40,75.4499969482422,79.5,2
"1324",51031,80,40,76.5805587768555,80.5135116577148,2
"1325",51032,76,31,66.5199966430664,82.9599990844727,2
"1326",51032,76,31,62.4199981689453,81.0800018310547,2
"1327",51033,53,26,71.629997253418,75.7099990844727,3
"1328",51033,53,27,82.1551971435547,84.1184005737305,3
"1329",51034,47,22,72.6500015258789,83.6500015258789,3
"1330",51034,47,25,76.1699981689453,82.8600006103516,3
"1331",51035,65,33,71.5,74.629997253418,2
"1332",51035,65,35,72.1500015258789,79.1900024414062,2
"1333",51036,49,22,82.3199996948242,83.3600006103516,4
"1334",51036,49,27,76.0800018310547,78.9599990844727,4
"1335",51038,70,35,72.129997253418,80.7399978637695,3
"1336",51038,70,35,70.7399978637695,82.879997253418,3
"1337",51039,114,38,81.0599975585938,84.1500015258789,6
"1338",51039,114,39,74.0500030517578,79.629997253418,6
"1339",51039,114,37,76.237060546875,79.4738235473633,6
"1340",51040,61,33,64.129997253418,75.4499969482422,11
"1341",51040,61,28,60.4099998474121,74.7799987792969,11
"1342",51041,129,31,77.2600021362305,81.1900024414062,7
"1343",51041,129,32,69.9700012207031,78.2399978637695,7
"1344",51041,129,32,62.3800010681152,76.3899993896484,7
"1345",51041,129,34,63.4300003051758,72.2300033569336,7
"1346",51042,118,32,82.2099990844727,85.8899993896484,15
"1347",51042,118,33,74.129997253418,83,15
"1348",51042,118,30,79.8000030517578,81.2399978637695,15
"1349",51042,118,28,67.4400024414062,76.1999969482422,15
"1350",51043,96,32,83.5400009155273,88.5699996948242,6
"1351",51043,96,32,78.9599990844727,84.9300003051758,6
"1352",51043,96,32,86.379997253418,82.2099990844727,6
"1353",51044,61,28,62.8199996948242,66.4100036621094,18
"1354",51044,61,33,67.2900009155273,67.9100036621094,18
"1355",51045,51,24,59.2799987792969,70.25,10
"1356",51045,51,27,67.7699966430664,80.3099975585938,10
"1357",51046,40,20,58.1500015258789,66.5999984741211,30
"1358",51046,40,20,60.7000007629395,65.0500030517578,30
"1359",51048,130,31,66.8000030517578,71.3000030517578,6
"1360",51048,130,34,69.7799987792969,78.379997253418,6
"1361",51048,130,30,55.310001373291,70.879997253418,6
"1362",51048,130,35,67.3140640258789,74.588752746582,6
"1363",51049,34,34,69.6500015258789,68.0299987792969,20
"1364",51050,96,34,55.2599983215332,66.1100006103516,12
"1365",51050,96,31,62.9000015258789,71.75,12
"1366",51050,96,31,92.3399963378906,91.7200012207031,12
"1367",51051,50,25,77.8000030517578,77.0400009155273,8
"1368",51051,50,25,61.875,64.7083358764648,8
"1369",51052,81,40,67.9100036621094,70.6900024414062,7
"1370",51052,81,41,63.689998626709,69.6600036621094,7
"1371",51053,35,14,45.3800010681152,52,28
"1372",51053,35,21,48.2799987792969,60.560001373291,28
"1373",51054,72,36,67.1399993896484,69.4599990844727,6
"1374",51054,72,36,62.6399993896484,67.6900024414062,6
"1375",51055,47,24,69.4000015258789,72.1999969482422,8
"1376",51055,47,23,71.4800033569336,77.1999969482422,8
"1377",51056,115,37,71.2099990844727,76.8199996948242,7
"1378",51056,115,40,68.370002746582,78.8399963378906,7
"1379",51056,115,38,73.583610534668,75.2245712280273,7
"1380",51057,65,30,48.0400009155273,56.1399993896484,20
"1381",51057,65,35,62.689998626709,65.8099975585938,20
"1382",51058,67,33,57.6199989318848,60.2099990844727,12
"1383",51058,67,34,50.5299987792969,65.0699996948242,12
"1384",51059,39,38,58.6300010681152,68.9400024414062,7
"1385",51062,72,38,55.8699989318848,72.0500030517578,19
"1386",51062,72,36,58.5,72.129997253418,19
"1387",51063,87,31,73.370002746582,77.3000030517578,4
"1388",51063,87,28,70.9300003051758,79.7300033569336,4
"1389",51063,87,28,74.6588897705078,80.1859283447266,4
"1390",51068,86,38,62.2599983215332,71.5199966430664,8
"1391",51068,86,37,70.5137939453125,68.5721206665039,8
"1392",51069,53,28,68.0400009155273,81.2200012207031,4
"1393",51069,53,26,68.8399963378906,81.5999984741211,4
"1394",51070,53,26,67.6900024414062,76.5,3
"1395",51070,53,27,73.5329437255859,84.4210510253906,3
"1396",51071,39,39,62.9500007629395,74.0800018310547,7
"1397",51072,38,38,66.370002746582,75.3399963378906,10
"1398",51073,35,25,64.1600036621094,74.2600021362305,13
"1399",51074,35,35,67.0299987792969,78.3099975585938,3
"1400",51075,73,37,68.4599990844727,73.6600036621094,3
"1401",51075,73,36,69.651725769043,74.4103469848633,3
"1402",51076,69,32,67.7699966430664,74.5800018310547,4
"1403",51076,69,37,67.9700012207031,78.7099990844727,4
"1404",51077,103,35,61.8300018310547,76.8000030517578,6
"1405",51077,103,35,72.879997253418,81.0899963378906,6
"1406",51077,103,33,65.5,70.7699966430664,6
"1407",51078,47,25,68.1500015258789,79.9000015258789,7
"1408",51078,47,22,69.8499984741211,80.0999984741211,7
"1409",51079,53,28,57.0699996948242,71.1100006103516,21
"1410",51079,53,25,55.439998626709,65.4000015258789,21
"1411",51080,76,39,66.5100021362305,76,1
"1412",51080,76,38,67.4899978637695,74.0540542602539,1
"1413",51081,49,24,68.3899993896484,76.6500015258789,6
"1414",51081,49,29,75.3300018310547,77.3000030517578,6
"1415",51082,27,27,72,77,4
"1416",51083,74,37,72.5400009155273,83.7200012207031,3
"1417",51083,74,37,80.7799987792969,83.0599975585938,3
"1418",51084,85,37,64.5,76.6699981689453,8
"1419",51084,85,37,67.0800018310547,80.3899993896484,8
"1420",51085,39,39,60.1699981689453,76.0899963378906,3
"1421",51086,44,23,75.6999969482422,81.7399978637695,2
"1422",51086,44,21,67.9476165771484,75.9990463256836,2
"1423",51087,28,28,64.8199996948242,76.620002746582,14
"1424",51088,57,26,70.6900024414062,79.5400009155273,10
"1425",51088,57,31,71.268669128418,80.3986663818359,10
"1426",51090,10,10,69.6699981689453,80.5599975585938,11
"1427",51091,31,31,64.620002746582,67.6999969482422,19
"1428",51092,131,36,78.3899993896484,83.0800018310547,1
"1429",51092,131,31,79.9300003051758,81.0999984741211,1
"1430",51092,131,31,78.2300033569336,82.9300003051758,1
"1431",51092,131,33,78.370002746582,82.0299987792969,1
"1432",51093,79,39,71.0800018310547,80.8899993896484,2
"1433",51093,79,40,74.7760009765625,85.0045013427734,2
"1434",51098,69,34,83.1600036621094,84.6900024414062,2
"1435",51098,69,35,74.9400024414062,86.4800033569336,2
"1436",51100,48,36,69,79,4
"1437",51103,103,37,81.5899963378906,84.4899978637695,3
"1438",51103,103,33,79.1999969482422,84.9300003051758,3
"1439",51103,103,33,86.25,88.3099975585938,3
"1440",51104,51,29,77.8199996948242,84.2099990844727,4
"1441",51104,51,22,70.6999969482422,77.6500015258789,4
"1442",51107,78,39,76.9199981689453,82.5899963378906,3
"1443",51107,78,39,81.3177108764648,81.3425750732422,3
"1444",51111,55,18,60.4099998474121,67.8099975585938,18
"1445",51111,55,25,71.0899963378906,73.8199996948242,18
"1446",51112,54,25,72.2399978637695,81.8600006103516,9
"1447",51112,54,22,67.5242080688477,77.9442138671875,9
"1448",51116,85,25,76.6399993896484,80.9499969482422,19
"1449",51116,85,26,65.9199981689453,71.0400009155273,19
"1450",51116,85,24,74.3600006103516,78.6399993896484,19
"1451",51117,48,26,71.2600021362305,79.0400009155273,12
"1452",51117,48,22,64.5699996948242,73.3300018310547,12
"1453",51118,62,32,75.0299987792969,82.1600036621094,23
"1454",51118,62,29,83.2437896728516,77.691032409668,23
"1455",51119,47,21,59,68.4100036621094,19
"1456",51119,47,26,54.2299995422363,67.3499984741211,19
"1457",51120,51,26,58.6399993896484,73.1600036621094,20
"1458",51120,51,25,46.2857131958008,57.476188659668,20
"1459",51121,58,26,68.129997253418,86.6100006103516,3
"1460",51121,58,32,78.3499984741211,86.6800003051758,3
"1461",51122,61,31,76.5899963378906,81.4400024414062,4
"1462",51122,61,30,93.7300033569336,91.5699996948242,4
"1463",51124,99,28,82.2200012207031,86.1500015258789,6
"1464",51124,99,26,78.6800003051758,79.8399963378906,6
"1465",51124,99,31,76.2779312133789,79.9982757568359,6
"1466",51126,20,20,85.3499984741211,79.4100036621094,8
"1467",51127,44,22,62.1199989318848,58.810001373291,15
"1468",51127,44,22,70.9504776000977,75.3519973754883,15
"1469",51130,49,21,66.2200012207031,73.4400024414062,14
"1470",51130,49,19,68.2900009155273,75,14
"1471",51132,27,27,77.2699966430664,85.879997253418,9
"1472",51133,59,28,77.9599990844727,76.3300018310547,15
"1473",51133,59,31,80.0800018310547,79.8000030517578,15
"1474",51135,76,27,69.1500015258789,83.9499969482422,4
"1475",51135,76,33,80.8928604125977,89.1785736083984,4
"1476",51138,32,32,89.1600036621094,85.2300033569336,5
"1477",51145,77,34,63.2099990844727,69.4100036621094,7
"1478",51145,77,32,69.75,74.370002746582,7
"1479",51147,90,27,67.8300018310547,74.5800018310547,40
"1480",51147,90,23,60.7000007629395,65.2200012207031,40
"1481",51147,90,26,66.4752349853516,63.5247611999512,40
"1482",51157,53,27,85.7900009155273,90.129997253418,0
"1483",51157,53,26,84.7699966430664,86.5400009155273,0
"1484",51163,75,40,79.0800018310547,82.7399978637695,4
"1485",51163,75,35,83,88.9300003051758,4
"1486",51164,89,32,67.4100036621094,75.870002746582,13
"1487",51164,89,29,71.9300003051758,74.5400009155273,13
"1488",51164,89,28,71.0299987792969,77.5992889404297,13
"1489",51165,52,27,83.4199981689453,82.4599990844727,20
"1490",51165,52,25,65.3099975585938,76.7099990844727,20
"1491",51166,50,28,77.879997253418,79.4199981689453,3
"1492",51166,50,22,68.5,78.0899963378906,3
"1493",51167,59,30,78.7699966430664,82.7699966430664,10
"1494",51167,59,29,75.1399993896484,67.7600021362305,10
"1495",51172,69,28,66.9199981689453,83.25,6
"1496",51172,69,29,74.3199996948242,76.7300033569336,6
"1497",51178,40,29,67.3600006103516,75.1999969482422,20
"1498",51179,39,19,66.3300018310547,73.7099990844727,5
"1499",51179,39,20,59.5,69.8899993896484,5
"1500",51181,8,8,45.6699981689453,58,31
"1501",51185,18,18,NA,82.6699981689453,2
"1502",51186,62,29,65.5699996948242,76.7099990844727,12
"1503",51186,62,24,77.6104354858398,79.6418151855469,12
"1504",51188,65,32,81.8399963378906,86.25,6
"1505",51188,65,33,78.3000030517578,84.1500015258789,6
"1506",51189,17,17,64,72,17
"1507",51190,28,28,66.1500015258789,86.0800018310547,2
"1508",51193,23,23,52.1699981689453,67.8199996948242,27
"1509",51194,76,24,63,76.629997253418,11
"1510",51194,76,25,56,69.9100036621094,11
"1511",51194,76,27,52.5185203552246,66.8837051391602,11
"1512",51199,29,29,82.4800033569336,87.8600006103516,2
"1513",51203,69,35,57.560001373291,69.8099975585938,35
"1514",51203,69,34,54.8654556274414,70.13818359375,35
"1515",51208,12,12,46.5,58.8300018310547,28
"1516",51244,50,27,70.5599975585938,81.9599990844727,1
"1517",51244,50,23,69.3913040161133,84.1304321289062,1
"1518",51246,79,35,78.8000030517578,82.370002746582,4
"1519",51246,79,35,83.5100021362305,79.0500030517578,4
"1520",51247,59,21,75.3499984741211,79,5
"1521",51247,59,38,85.4309539794922,84.523811340332,5
"1522",51255,118,40,62.1599998474121,74.8899993896484,9
"1523",51255,118,40,61.3800010681152,71.3499984741211,9
"1524",51256,79,40,61.0800018310547,68.8899993896484,10
"1525",51256,79,39,60.4099998474121,73.129997253418,10
"1526",51257,106,30,63.8600006103516,73.5199966430664,20
"1527",51257,106,39,62.5900001525879,74.3499984741211,20
"1528",51257,106,37,54.0637130737305,65.3705749511719,20
"1529",51259,90,29,69.3099975585938,78.879997253418,4
"1530",51259,90,30,79.9599990844727,75.4400024414062,4
"1531",51259,90,31,69.8282775878906,76.7668991088867,4
"1532",51263,33,33,71.8199996948242,79.3899993896484,2
"1533",51266,122,41,78.9199981689453,82.0800018310547,1
